Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,tenure_role_ratio,income_per_job_level,promotion_lag,manager_stability,experience_company_ratio,overtime_satisfaction_stress,loyalty_score,distance_overtime_interaction,Attrition_encoded
40,448,16,3,3,0,84,3,3,4,7945,19948,6,1,15,3,4,0,18,2,2,4,2,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4,1986.25,0.6,0.6,3.6,1,1.684211,16,0
44,602,1,5,1,1,37,3,2,4,5743,10503,4,1,11,3,3,0,14,3,3,10,7,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.636364,1914.333333,0.0,0.181818,1.272727,1,8.0,1,0
48,365,4,5,3,1,89,2,4,4,15202,5602,2,0,25,4,2,1,23,3,3,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.666667,3040.4,0.666667,0.666667,7.666667,0,1.0,0,0
35,763,15,2,1,1,59,1,2,4,5440,22098,6,1,14,3,4,2,7,2,2,2,2,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.666667,1813.333333,0.666667,0.666667,2.333333,1,2.0,15,1
24,567,2,1,1,0,32,3,1,4,3760,17218,1,1,13,3,3,0,6,2,3,6,3,1,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.428571,1880.0,0.142857,0.428571,0.857143,1,10.285714,2,0
27,486,8,3,2,0,86,4,1,3,3517,22490,7,0,17,3,1,0,5,0,3,3,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5,1758.5,0.0,0.5,1.25,0,4.5,0,0
27,591,2,3,4,1,87,3,1,4,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4,1290.0,0.2,0.4,1.2,0,4.571429,0,0
40,1329,7,3,1,1,73,3,1,1,2166,3339,3,1,14,3,2,0,10,3,1,4,2,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4,1083.0,0.0,0.6,2.0,4,0.363636,7,1
29,469,10,3,3,1,42,2,2,3,5869,23413,9,0,11,3,3,0,8,2,3,5,2,1,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.333333,1956.333333,0.166667,0.666667,1.333333,0,5.0,0,0
36,711,5,4,2,0,42,3,3,1,8008,22792,4,0,12,3,3,2,9,6,3,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,2002.0,0.0,0.5,2.25,0,0.9,0,0
25,772,2,1,4,1,77,4,2,3,5206,4973,1,0,17,3,3,2,7,6,3,7,7,0,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.875,1735.333333,0.0,0.875,0.875,0,7.875,0,0
39,492,12,3,4,1,66,3,2,2,5295,7693,4,0,21,4,3,0,7,3,3,5,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.666667,1765.0,0.166667,0.0,1.166667,0,3.75,0,0
49,301,22,4,1,0,72,3,4,2,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.4,3282.6,0.2,0.4,5.4,0,0.857143,0,0
50,813,17,5,4,0,50,2,3,1,13269,21981,5,0,15,3,3,3,19,3,3,14,11,1,11,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.733333,3317.25,0.066667,0.733333,1.266667,0,2.1,0,0
20,1141,2,3,3,0,31,3,1,3,2783,13251,1,0,19,3,1,0,2,3,3,2,2,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.666667,1391.5,0.666667,0.666667,0.666667,0,6.0,0,0
34,1130,3,3,4,0,66,3,2,2,5433,19332,1,0,12,3,3,1,11,2,3,11,8,7,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.666667,1811.0,0.583333,0.75,0.916667,0,5.5,0,0
36,311,7,3,1,1,77,3,1,2,2013,10950,2,0,11,3,3,0,15,4,3,4,3,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6,1006.5,0.2,0.6,3.0,0,1.5,0,0
49,465,6,1,3,0,41,2,4,3,13966,11652,2,1,19,3,2,1,30,3,3,15,11,2,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6875,2793.2,0.125,0.75,1.875,2,4.354839,6,0
36,894,1,4,4,0,33,2,2,3,4374,15411,0,0,15,3,3,0,4,6,3,3,2,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5,1458.0,0.25,0.5,1.0,0,5.4,0,0
36,1040,3,2,4,1,79,4,2,1,6842,26308,6,0,20,4,1,1,13,3,3,5,4,0,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.666667,2280.666667,0.0,0.666667,2.166667,0,1.071429,0,0
54,584,22,5,2,0,91,3,4,3,17426,18685,3,0,25,4,3,1,36,6,3,10,8,4,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.727273,3485.2,0.363636,0.636364,3.272727,0,2.432432,0,0
43,1291,15,2,3,1,65,2,4,3,17603,3525,1,0,24,4,1,1,14,3,3,14,10,6,11,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.666667,3520.6,0.4,0.733333,0.933333,0,8.4,0,0
35,880,12,4,4,1,36,3,2,4,4581,10414,3,1,24,4,1,0,13,2,4,11,9,6,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.75,1527.0,0.5,0.583333,1.083333,1,12.571429,12,1
38,1189,1,3,4,1,90,3,2,4,4735,9867,7,0,15,3,4,2,19,4,4,13,11,2,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.785714,1578.333333,0.142857,0.642857,1.357143,0,10.4,0,0
29,991,5,3,1,1,43,2,2,2,4187,3356,1,1,13,3,2,1,10,3,2,10,0,0,9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1395.666667,0.0,0.818182,0.909091,3,3.636364,5,0
33,392,2,4,4,1,93,3,2,4,5505,3921,1,0,14,3,3,2,6,5,3,6,2,0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.285714,1835.0,0.0,0.571429,0.857143,0,10.285714,0,0
32,977,2,3,4,1,45,3,2,2,5470,25518,0,0,13,3,3,2,10,4,2,9,5,1,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5,1823.333333,0.1,0.6,1.0,0,3.272727,0,0
31,1112,5,4,1,0,67,3,2,4,5476,22589,1,0,11,3,1,2,10,2,3,10,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,1825.333333,0.0,0.181818,0.909091,0,10.909091,0,0
49,464,16,3,4,0,74,3,1,1,2587,24941,4,1,16,3,2,1,17,2,2,2,2,2,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.666667,1293.5,0.666667,0.666667,5.666667,4,0.222222,16,0
38,148,2,3,4,0,42,2,1,2,2440,23826,1,0,22,4,2,0,4,3,3,4,3,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6,1220.0,0.6,0.6,0.8,0,4.8,0,0
47,1225,2,4,2,0,47,4,4,2,15972,21086,6,0,14,3,3,3,29,2,3,3,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,3194.4,0.25,0.5,7.25,0,0.6,0,0
49,809,1,3,3,1,36,3,4,3,15379,22384,4,0,14,3,1,0,23,2,3,8,7,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.777778,3075.8,0.0,0.0,2.555556,0,3.0,0,0
41,1206,23,2,4,1,80,3,3,3,7082,11591,3,1,16,3,4,0,21,2,3,2,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1770.5,0.0,0.666667,7.0,2,0.818182,23,0
20,727,9,1,4,1,54,3,1,1,2728,21082,1,0,11,3,1,0,2,3,3,2,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.666667,1364.0,0.0,0.666667,0.666667,0,2.0,0,0
33,530,16,3,3,0,36,3,2,4,5368,16130,1,1,25,4,3,1,7,2,3,6,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.714286,1789.333333,0.142857,0.285714,1.0,1,9.0,16,0
36,1351,26,4,1,1,80,3,2,3,5347,7419,6,0,14,3,2,2,10,2,2,3,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,1782.333333,0.0,0.5,2.5,0,1.636364,0,0
44,528,1,3,3,0,44,3,1,4,3195,4167,4,1,18,3,1,3,8,2,3,2,2,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.666667,1597.5,0.666667,0.666667,2.666667,1,2.666667,1,0
23,1320,8,1,4,1,93,2,1,3,3989,20586,1,1,11,3,1,0,5,2,3,5,4,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.666667,1994.5,0.166667,0.333333,0.833333,2,7.5,8,1
38,1495,4,2,4,0,87,3,1,3,3306,26176,7,0,19,3,4,1,7,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1653.0,0.0,0.0,7.0,0,0.0,0,0
53,1395,24,4,2,1,48,4,3,4,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6,1751.25,0.2,0.4,2.2,0,4.0,0,0
48,708,7,2,4,0,95,3,1,3,2655,11740,2,1,11,3,3,2,19,3,3,9,7,7,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.7,1327.5,0.7,0.7,1.9,2,4.05,7,1
32,1259,2,4,4,1,95,3,1,2,1393,24852,1,0,12,3,1,0,1,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,696.5,0.0,0.0,0.5,0,3.0,0,1
26,786,7,3,4,1,76,3,1,4,2570,11925,1,0,20,4,3,0,7,5,3,7,7,5,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.875,1285.0,0.625,0.875,0.875,0,10.5,0,0
55,1441,22,3,1,1,94,2,1,2,3537,23737,5,0,12,3,4,1,8,1,3,4,2,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.4,1768.5,0.2,0.4,1.6,0,2.666667,0,0
34,1157,5,2,2,1,57,2,2,4,3986,11912,1,0,14,3,3,1,15,3,4,15,10,4,13,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.625,1328.666667,0.25,0.8125,0.9375,0,15.0,0,0
60,370,1,4,3,1,92,1,3,4,10883,20467,3,0,20,4,3,1,19,2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,2720.75,0.0,0.0,9.5,0,0.8,0,0
33,267,21,3,2,1,79,4,1,2,2028,13637,1,0,18,3,4,3,14,6,3,14,11,2,13,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.733333,1014.0,0.133333,0.866667,0.933333,0,5.6,0,0
37,1278,1,4,3,1,31,1,2,4,9525,7677,1,0,14,3,3,2,6,2,2,6,3,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.428571,3175.0,0.142857,0.428571,0.857143,0,6.857143,0,0
34,678,19,3,2,0,35,2,1,4,2929,20338,1,0,12,3,2,0,10,3,3,10,9,8,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.818182,1464.5,0.727273,0.636364,0.909091,0,10.909091,0,0
23,427,7,3,3,1,99,3,1,4,2275,25103,1,1,21,4,2,1,3,2,3,3,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,1137.5,0.0,0.5,0.75,1,9.0,7,1
44,921,2,3,3,0,96,4,3,4,7879,14810,1,1,19,3,2,1,9,2,3,8,7,6,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.777778,1969.75,0.666667,0.777778,1.0,1,9.6,2,0
35,146,2,4,1,1,79,2,1,4,4930,13970,0,1,14,3,3,0,6,2,4,5,4,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.666667,2465.0,0.166667,0.666667,1.0,1,11.428571,2,0
43,1179,2,3,4,1,73,3,2,4,7847,6069,1,1,17,3,1,1,10,3,3,10,9,8,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.818182,2615.666667,0.727273,0.727273,0.909091,1,10.909091,2,0
24,581,9,3,3,1,62,4,1,3,4401,17616,1,0,16,3,4,1,5,1,3,5,3,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5,2200.5,0.0,0.666667,0.833333,0,7.5,0,0
41,918,6,3,4,1,35,3,3,3,9241,15869,1,0,12,3,2,0,10,3,3,10,8,8,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.727273,2310.25,0.727273,0.636364,0.909091,0,8.181818,0,0
29,1082,9,4,4,0,43,3,1,3,2974,25412,9,0,17,3,3,1,9,2,3,5,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,1487.0,0.166667,0.333333,1.5,0,4.5,0,0
36,530,2,4,3,0,51,3,2,4,4502,7439,3,0,15,3,3,0,17,2,2,13,7,6,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1500.666667,0.428571,0.5,1.214286,0,5.777778,0,0
45,1238,1,1,3,1,74,2,3,3,10748,3395,3,0,23,4,4,1,25,3,2,23,15,14,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.625,2687.0,0.583333,0.166667,1.041667,0,5.307692,0,0
24,240,22,1,4,1,58,1,1,3,1555,11585,1,0,11,3,3,1,1,2,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,777.5,0.0,0.0,0.5,0,4.5,0,1
47,1093,9,3,3,1,82,1,4,3,12936,24164,7,0,11,3,3,0,25,3,1,23,5,14,10,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.208333,2587.2,0.583333,0.416667,1.041667,0,2.653846,0,1
26,390,17,4,4,1,62,1,1,3,2305,6217,1,0,15,3,3,3,3,3,4,3,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,1152.5,0.0,0.5,0.75,0,9.0,0,0
45,1005,28,2,4,0,48,2,4,2,16704,17119,1,0,11,3,3,0,21,2,3,21,6,8,6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.272727,3340.8,0.363636,0.272727,0.954545,0,5.727273,0,0
32,585,10,3,1,1,56,3,1,3,3433,17360,6,0,13,3,1,1,10,3,2,5,2,1,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.333333,1716.5,0.166667,0.5,1.666667,0,2.727273,0,0
31,741,2,4,2,1,69,3,1,3,3477,18103,1,0,14,3,4,1,6,2,4,5,2,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.333333,1738.5,0.0,0.5,1.0,0,8.571429,0,0
41,552,4,3,3,1,60,1,2,2,6430,20794,6,0,19,3,2,1,10,4,3,3,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,2143.333333,0.25,0.5,2.5,0,1.636364,0,0
40,369,8,2,2,0,92,3,2,1,6516,5041,2,1,16,3,2,1,18,3,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,2172.0,0.0,0.0,9.0,4,0.157895,8,0
24,506,29,1,2,1,91,3,1,1,3907,3622,1,0,13,3,2,3,6,2,4,6,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.285714,1953.5,0.142857,0.285714,0.857143,0,3.428571,0,0
46,717,13,4,3,1,34,3,2,2,5562,9697,6,0,14,3,4,0,19,3,3,10,7,0,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.636364,1854.0,0.0,0.818182,1.727273,0,3.0,0,0
35,1370,27,4,4,1,49,3,2,3,6883,5151,2,0,16,3,2,1,17,3,3,7,7,0,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.875,2294.333333,0.0,0.875,2.125,0,3.5,0,0
30,793,16,1,2,1,33,3,1,4,2862,3811,1,0,12,3,2,1,10,2,2,10,0,0,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1431.0,0.0,0.727273,0.909091,0,7.272727,0,0
47,543,2,4,3,1,87,3,2,2,4978,3536,7,0,11,3,4,1,4,3,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,1659.333333,0.0,0.0,2.0,0,0.4,0,0
46,1277,2,3,3,1,74,3,3,4,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.545455,2592.0,0.0,0.272727,1.181818,1,5.714286,2,0
36,1456,13,5,2,1,96,2,2,1,6134,8658,5,1,13,3,2,3,16,3,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.666667,2044.666667,0.666667,0.666667,5.333333,4,0.352941,13,1
32,964,1,2,1,1,34,1,2,2,6735,12147,6,0,15,3,2,0,10,2,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,2245.0,0.0,0.0,10.0,0,0.0,0,1
23,160,4,1,3,0,51,3,1,2,3295,12862,1,0,13,3,3,0,3,3,1,3,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5,1647.5,0.25,0.5,0.75,0,1.5,0,0
31,163,24,1,4,0,30,3,2,4,5238,6670,2,0,20,4,4,0,9,3,2,5,4,1,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.666667,1746.0,0.166667,0.666667,1.5,0,4.0,0,0
39,792,1,3,4,1,77,3,2,4,6472,8989,1,1,15,3,4,1,9,2,3,9,8,5,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8,2157.333333,0.5,0.8,0.9,1,10.8,1,0
32,371,19,3,4,1,80,1,3,3,9610,3840,3,0,13,3,3,1,10,2,1,4,3,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6,2402.5,0.0,0.4,2.0,0,1.090909,0,0
40,611,7,4,2,1,88,3,5,2,19833,4349,1,0,14,3,2,0,21,3,2,21,8,12,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.363636,3305.5,0.545455,0.363636,0.954545,0,3.818182,0,0
45,176,4,3,3,0,56,1,3,3,9756,6595,4,0,21,4,3,2,9,2,4,5,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,2439.0,0.0,0.5,1.5,0,6.0,0,0
30,1312,2,4,4,0,78,2,1,1,4968,26427,0,0,16,3,4,0,10,2,3,9,7,0,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.7,2484.0,0.0,0.7,1.0,0,2.454545,0,0
24,897,10,3,1,1,59,3,1,4,2145,2097,0,0,14,3,4,1,3,2,3,2,2,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.666667,1072.5,0.666667,0.333333,1.0,0,6.0,0,0
30,600,8,3,3,0,66,2,1,4,2180,9732,6,0,11,3,3,1,6,0,2,4,2,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4,1090.0,0.2,0.4,1.2,0,4.571429,0,1
31,1003,5,3,1,1,51,3,2,3,8346,20943,1,0,19,3,3,1,6,3,3,5,2,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.333333,2782.0,0.0,0.333333,1.0,0,6.428571,0,0
27,1054,8,3,3,0,67,3,1,4,3445,6152,1,0,11,3,3,0,6,5,2,6,2,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.285714,1722.5,0.142857,0.571429,0.857143,0,6.857143,0,0
29,428,9,3,2,0,52,1,1,2,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.666667,1380.0,0.666667,0.666667,0.666667,0,4.0,0,1
29,461,1,3,4,1,70,4,2,3,6294,23060,8,1,12,3,4,0,10,5,4,3,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,2098.0,0.0,0.5,2.5,2,3.272727,1,0
30,979,15,2,3,1,94,2,3,1,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.875,1785.0,0.125,0.875,1.5,0,1.615385,0,0
34,181,2,4,4,1,97,4,1,4,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1466.0,0.166667,0.333333,1.0,1,8.571429,2,0
33,1283,2,3,4,0,62,3,2,2,5147,10697,8,0,15,3,4,0,13,2,2,11,7,1,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.583333,1715.666667,0.083333,0.583333,1.083333,0,3.142857,0,0
49,1313,11,4,4,0,80,3,2,4,4507,8191,3,0,12,3,3,0,8,1,4,5,1,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.166667,1502.333333,0.0,0.666667,1.333333,0,8.888889,0,0
33,211,16,3,1,0,74,3,3,1,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,2141.0,0.0,0.0,11.0,4,0.0,16,1
38,594,2,2,3,0,75,2,1,2,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.142857,1234.0,0.0,0.714286,1.285714,0,2.4,0,0
31,1079,16,4,1,1,70,3,3,3,8161,19002,2,0,13,3,1,3,10,2,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,2040.25,0.0,0.0,5.0,0,0.818182,0,1
29,590,4,3,4,0,91,2,1,1,2109,10007,1,0,13,3,3,1,1,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1054.5,0.0,0.0,0.5,0,1.5,0,0
30,305,16,3,3,1,58,4,2,3,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1764.666667,0.125,0.875,1.25,0,5.727273,0,0
32,953,5,4,2,1,65,3,1,2,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.875,1359.0,0.0,0.875,1.5,0,3.230769,0,0
38,833,18,3,2,1,60,1,2,4,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1937.0,0.5,0.0,7.5,1,0.75,18,0
43,807,17,3,3,1,38,2,1,3,2437,15587,9,1,16,3,4,1,6,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1218.5,0.0,0.0,3.0,2,1.285714,17,1
42,855,12,3,2,1,57,3,1,2,2766,8952,8,0,22,4,2,3,7,6,2,5,3,0,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,1383.0,0.0,0.666667,1.166667,0,2.5,0,0
